0.028888888888888888,0.391111111111111,0.3995210591143022,0.25895310666867855,0.28017601984616586,0.2963409512391288,0.26584799962355543,0.27761569096999617,0.28745913336223106,0.29593644322814905,0.3031174399835851,0.3094928484236912,0.31522057463246217,0.320472136033887,0.3249834786673171,0.3291671652849808,0.3072324798054136,0.3114319809293756,0.31522970892492264,0.31879861818411565,0.3221118045971764,0.32513406657983424,0.32805278815073713,0.3307390795507633,0.33337478101587287,0.3358839565338543,0.3381796666390879,0.3404407868682269,0.342395852931469,0.3444562372031162,0.34633752889133634,0.33293944140515386,0.3348573712818797,0.33666117132892254,0.33835678495848204,0.33996134659769206,0.34156692857373044,0.3431341305712519,0.3444630926036814,0.3458981289754915,0.3472773337365938,0.3485472619068424,0.349857665919081,0.3511731773623313,0.35232708881456654,0.3535160493159261,0.3437072197685563,0.3448304847235664,0.3460304941308315,0.3471616082669399,0.34820651701547767,0.34820783059529276,0.3481262583832011,0.35915186336894467,0.3591927291398879,0.3591171591389526,0.3585011591389526,0.3584862690019499,0.3473687371634818,0.34735017677188673,0.3473708662315142,0.34741873657685163,0.34740764249941297,0.3473094954682996,0.34735319789427904,0.34738015706002745,0.35892991671413416,0.35897142500175494,0.35895068783617473,0.3589456658469315,0.3590273959576799,0.35891980056592965,0.3589212002143107,0.3589103001984584,0.35881022016668424,0.3588060677154797,0.35888429392564636,0.358782684309542,0.35887958367747813,0.3588101684163611,0.3587908705888565,0.37112126686965163,0.37118141190098436,0.37128267305579726,0.3713462911530123,0.37148648763178077,0.37139678810125126,0.37128251744139495,0.3711349822158323,0.3581787595935431,0.35809938055087787,0.35818168169715536,0.35816360830162985,0.35809969186540863,0.3580906712834734,0.3580972893267379,0.37019002208100643,0.3703290329486792,0.35806603486965266,0.3579703156637497,0.3579901052822582,0.3579015376780805,0.35794786046075777,0.3466225047323747,0.3465713687557329,0.3466081575571769,0.35777632961040506,0.3578478297845791,0.370592620110629,0.37052414154458435,0.37050544727536294,0.37042262147850047,0.37045535933827195,0.37051063810199913,0.37057604289428675,0.37058324873323384,0.3705424682845619,0.3703824798553808,0.37052600976540045,0.3704444547507485,0.3703245597163232,0.3703798573282554,0.37034938012948815,0.3704331728695751,0.37057322875646653,0.3705421857301393,0.3577806002124726,0.3578343538168483,0.35788406101735276,0.3578678086480815,0.35780375841689327,0.3578332814725459,0.3576790295215707,0.3587071275862823,0.35868156783586935,0.35867915877979667,0.3577238006146342,0.346873078289892,0.3469992442544808,0.358284309744859,0.35839203936098013,0.35841471188134966,0.3476236097610295,0.3476586781778867,0.34768127453456166,0.33782525089974663,0.33787749962046254,0.3378785357943513,0.33715840246101797,0.3372197989241671,0.3372089416314902,0.3372567842280532,0.3372256988954157,0.347393584019399,0.3474155893412102,0.34743256991628274,0.34732524136681187,0.34727387343037597,0.347186761646026,0.34717679977972,0.33684793877999114,0.33693477033717195,0.33696172491334575,0.33692451978287735,0.3369332360502747,0.3369400037428871,0.33691299080157455,0.3369614117579251,0.33692729652095393,0.32812913992366877,0.32818437293205227,0.3281652975372665,0.32812995753784835,0.3281182512950313,0.3280601365711209,0.3280399314736126,0.3370966880995953,0.3370836909168899,0.33698654822864443,0.3369854302661914,0.3282467230809119,0.3282169427974975,0.3282379184351394,0.3282342787869005,0.32826309017425925,0.3282279720059638,0.32863868184793266,0.32836294851459924,0.3282728390352784,0.3277966676994971,0.32777595555967887,0.3277625702094753,0.33637617218960775,0.33633581615848696,0.33636762271671483,0.346152003560292,0.3460696211958037,0.3459833441129711,0.35722172723769374,0.3572394146785401,0.35719537230229353,0.35706725646144766,0.3460353952821487,0.3459817440110231,0.34601762560208993,0.34594952863089506,0.3460062866234754,0.3460415661846571,0.33644308620265684,0.3364539432428182,0.33745714324281817,0.33743168961636055,0.33736694508678783,0.33745337166882144,0.3374619550744211,0.3293087531906918,0.3293294985022295,0.3293718438596649,0.3293715130469656,0.338133367363266,0.3381105707759249,0.3381251509258006,0.3381454509139425,0.3381003131612833,0.3381079827767828,0.3380907081276455,0.3380300138861583,0.338061225815037,0.33814272553636565,0.3382103564796474,0.34793297875444407,0.3479237189951888,0.3479687492971371,0.34790414938094233,0.3479230687706606,0.3479247681541709,0.34794505295099737,0.3591355780115989,0.35927370153313065,0.3594449398164619,0.3594794962541645,0.3594426315210816,0.359467115709746,0.35948974413373463,0.35946641437468857,0.3594619019714353,0.35955979321765563,0.35958032962110587,0.35965098520226957,0.35962830832816867,0.35977336142712524,0.3598799381092852,0.3727709444009,0.3728706892429172,0.372901425797516,0.3728335797495054,0.37288622368151675,0.372973416181298,0.3877804599764941,0.3878124221565817,0.4052464385454615,0.4050392877689537,0.4050129615631594,0.40478060677812866,0.4048188285339563,0.4266526342383989,0.4264150672393622,0.4260195378246373,0.42620534955351885,0.4260838985252085,0.4261890780919145,0.4260498601668272,0.4260958271325328,0.4264256210442986,0.42644788833761643,0.42634340761282613,0.4266351776152825,0.42643957118045905,0.42646492913442785,0.42638411036690804,0.4261478499061943,0.4262405666955494,0.4262784207534479,0.42642615142079165,0.42636126867331625,0.4261638575164377,0.42618376349256765,0.42603572778637233,0.425980199303208,0.42615455121490325,0.4261584454657229,0.42638599656264364,0.42623797035321637,0.42634491588961826,0.4262973443154447,0.4261572205018455,0.4260823901765201,0.4261795099967705,0.4261181632384743,0.4261547585845574,0.42589710595706987,0.4259547788937311,0.42583421047844267,0.4255026619073639,0.4254167971997913,0.42555385322060557,0.42552883513669415,0.4253402553092304,0.42525058619043604,0.42548338968597293,0.4252651774742137,0.42546374396146014,0.4255514443278078,0.4257826575621544,0.42561050492526625,0.4255659839252809,0.4259631493430649,0.42620673099984707,0.42633170925368913,0.42647872310657053,0.42611451587929866,0.42643332746797913,0.4264349630384874,0.4261078720856282,0.4263548018593124,0.42652651542405784,0.42633219460356636,0.42659328868598495,0.4039404397468758,0.40392050839316646,0.4039844874456398,0.40415313394891017,0.4040655754814746,0.4040612763255194,0.4039418409528423,0.40404103145907816,0.4039410930228206,0.404183455610775,0.4041488483550381,0.404162091935971,0.40408382129900267,0.4040306566714185,0.40405940030081205,0.40399375269706567,0.40394545206724186,0.40410393749966816,0.4039394309554777,0.40395925595303206,0.40400095366861677,0.4038051934240239,0.4038791852116903,0.40381578595327583,0.4039328854784947,0.40402864322820753,0.4041864071012896,0.40419203834190004,0.40412926796664306,0.4040678090794168,0.4041301836029382,0.40397265854607123,0.40412831064273497,0.40424817004774266,0.40428767500691903,0.4043176976530925,0.4041946260448573,0.4042209269768606,0.4045765634566989,0.4046869544574586,0.40460058399969157,0.40450931673177254,0.40452546170847653,0.40435243963236667,0.4044708638114464,0.40467984171744914,0.40448082808258917,0.4044767906522676,0.40462831818238215,0.4046440480321695,0.4269951331330156,0.42705147285581546,0.4270391344210955,0.42698276048024936,0.42723051425843167,0.42718512151241106,0.4047885311846893,0.40471895531951024,0.40476334182395113,0.40464566639961613,0.40456932544059004,0.40436995438394696,0.4044972781119626,0.4042446310458716,0.4043540489787912,0.404295708270969,0.4043209256842727,0.40430112745004393,0.4045346515596877,0.404399134088968,0.4041792374770906,0.40423788016160217,0.4043368442094632,0.40442110702882467,0.4043064123458534,0.4042789516668148,0.4042507689605448,0.38653964096729926,0.37114692659989906,0.3712647160474064,0.3712131609423525,0.37134724233988464,0.3712786461409033,0.3712740347739784,0.3583509921232925,0.35810752902846144,0.3581688946965853,0.3581148930233138,0.35822864732492427,0.3581400368978672,0.35812845530837667,0.35821902155049495,0.3582645631549765,0.35829247707462486,0.358218075670596,0.3581221089744577,0.35813253247180765,0.35814738026524,0.35811781715083835,0.35808062363596566,0.35796062389608313,0.3579214918267467,0.35787902813531874,0.3579129716452118,0.3578114966316189,0.3578165507987275,0.3702325559928678,0.37023244636379926,0.37024158882833963,0.37027583892503957,0.3702020053352023,0.37017568682183366,0.3701870644092927,0.37026725220765777,0.37028867486627065,0.370342874856255,0.37045799523758294,0.37038428602665535,0.37027731491205185,0.3704446176177144,0.3706077306411401,0.37065020895046774,0.3707003105944085,0.3707179896455915,0.3707996482230125,0.37086937367562073,0.37083962392446707,0.385680201931866,0.40412597835117486,0.4041082742124013,0.4042085324080179,0.4040745206585623,0.4039829300373634,0.40373992954587556,0.4264511201223133,0.42620726541417997,0.42632704835671964,0.426329710997336,0.4261902945566674,0.4262057401314166,0.42617430343266505,0.4261725605351474,0.42640856572617125,0.4264019401269866,0.4266601484288427,0.4268164825359015,0.42683549980957575,0.4266176955781214,0.4264738759914995,0.42624370793953015,0.42646021244762117,0.4264371905936172,0.42635415271739646,0.4261488263122958,0.42628189516431403,0.4262735421333162,0.42619149122968086,0.4262635491788779,0.42633685106672364,0.4263215227176708,0.426315735296998,0.4264988015315854,0.4261815653268594,0.426279109987159,0.42610871891505286,0.4261606634983588,0.4257879669409841,0.4260715773286783,0.4259743208254981,0.4258183754275107,0.4254913580312961,0.4255635205120467,0.425477911231043,0.4251711705793791,0.42494447261591756,0.42503482278847454,0.4249263431104208,0.42472363543917685,0.4247607813797822,0.40307445218794874,0.40309547347661534,0.4029852137042349,0.40311674606289,0.40311032737560315,0.4030585143480721,0.40324631357638724,0.4032690190152962,0.40337210436839893,0.40316040262465047,0.4032128296285685,0.403421506935739,0.4032396015454374,0.4029618721568767,0.40280509799586384,0.40281148800785416,0.4027487286495434,0.4028729176909134,0.4030893148827589,0.4029804295342432,0.4032109937965323,0.4031915314196025,0.403013767190002,0.4030351530088434,0.4030671012696221,0.3861054760486918,0.3861621107589185,0.3716135071891938,0.37167984513320507,0.3717094895801441,0.3716591042613504,0.3718394988717413,0.3718418070859893,0.371932812850485,0.3719587790012463,0.37204985260140017,0.3719522271655405,0.3593040751370875,0.3592748597596212,0.359398190768239,0.3595288143176639,0.3595074568831643,0.359521567537098,0.35952394156033446,0.3595945289084737,0.3596717084395175,0.3489844685298491,0.34904016996395604,0.3490222074818969,0.34904704277141435,0.3595922658650371,0.35956805627993577,0.35962917203246164,0.35962423492488915,0.3600446084087505,0.3600505728370848,0.36006315727181615,0.35995786705063526,0.36003453222030524,0.36009665952484576,0.3600985806902301,0.3600786825335333,0.3600807252613064,0.3601101976933963,0.36019949205963275,0.3601791314480783,0.3602410378565395,0.36016426426766196,0.3601920966228402,0.3602476717708021,0.3602445711946663,0.36016387998236005,0.3601663388556973,0.3596963278531316,0.35972135431869795,0.3717109120397555,0.37162754292047023,0.38654852639133397,0.38647000679408017,0.38637625092457734,0.38629798653915487,0.38630648734035533,0.386310132532461,0.3863587410639655,0.38640297398262585,0.386388756424401,0.38641445004884556,0.40439157043015894,0.40439110627323516,0.4041095506352941,0.4041082488946002,0.40417446462699513,0.4039204046664412,0.4037031211528812,0.40376204678341643,0.4036134603412652,0.4252777024185983,0.4252533904781482,0.4254660793711375,0.42549349846273354,0.4258391000044516,0.42588132475884355,0.42566815571199945,0.42550412054526576,0.4257428614977859,0.4260004383943407,0.42610902177130316,0.42608516368495825,0.42608232869546325,0.42609104484166316,0.42608029059764607,0.4260514888274823,0.4260229011068835,0.42597452131092883,0.42611666808111787,0.4261366221144858,0.4260945524849666,0.426102260150204,0.42608881427926176,0.4261192188524308,0.42581905480443794,0.4259662457037504,0.4261499656431973,0.4261532488993283,0.42614695558299737,0.4262620495580519,0.4262617397130501,0.4263335851409037,0.42641110381847813,0.4262785523085321,0.4264848594114768,0.4263292966281691,0.42641166308197553,0.42628392617082145,0.42659454017685755,0.42654035496869824,0.42672793826670585,0.4267067741237421,0.4265994593203055,0.4265853191395969,0.4263184705195142,0.42653161264304174,0.42677741472890046,0.4264095776114609,0.4263516653694662,0.4266720826538777,0.42677383314191747,0.4264670465895471,0.4265211510140491,0.42650453460474175,0.42635724604275976,0.4264630623988251,0.42681539963104875,0.4269016179002179,0.4267075037455269,0.42651527128839983,0.42646174558811706,0.4266113825920345,0.4266317292915059,0.40404309422314866,0.40389191405147856,0.4039045795977244,0.4040727664190994,0.40428440783358494,0.4041572479585186,0.4040555036031234,0.4039717204681114,0.4039128830493003,0.403775394303981,0.40363397498500725,0.40376284766883497,0.40387039107401695,0.40386924585681416,0.4039261520610262,0.4037795638982883,0.40382021925673633,0.4038604092854772,0.4039141328907919,0.403831278853168,0.40382066870860106,0.40371530771146547,0.3857796758886699,0.38570204526499247,0.38559471510210586,0.3855941154738634,0.3856529345083755,0.3856467087147431,0.3856574245007131,0.3858088481758595,0.3859727659056055,0.38616193311121,0.3860876408068986,0.3860410817521043,0.3860281718423443,0.3859602125453206,0.38586905781135084,0.385929315695155,0.38604698258108816,0.38584986346608885,0.3858566155521331,0.38575239787446375,0.3857942959439515,0.38575557738293753,0.3858870844173928,0.38592358964003576,0.38582560261596266,0.38594269549773424,0.3858258188401926,0.3857733945526923,0.4036986879315032,0.3861082067047273,0.38593008198449974,0.38602932823965047,0.386050966649865,0.38591710558607684,0.3858235657123766,0.38576581571737517,0.38583532795784176,0.3858482288314873,0.3860616431223643,0.38604118794164727,0.38586319875745023,0.37118318557777297,0.37107165645901496,0.3581647035608078,0.35815827691226976,0.35811854648735,0.35809691679961636,0.35816601340250287,0.35827474086265626,0.35834404808089115,0.3711316248256253,0.3711400306234073,0.37129461957793347,0.37140703417527343,0.3714076908485826,0.3713095591569895,0.35817240208292844,0.3581687724915967,0.35812005939773917,0.3580135887868537,0.35809814102317516,0.358177537774372,0.3581374943821732,0.3580666601487108,0.35799732874478296,0.3579775245953103,0.3579653626398165,0.35804732236037246,0.35802420428084414,0.3580968810915661,0.3580417308566809,0.358081506141147,0.3579432271299732,0.3578850450494051,0.357908503255513,0.3579274229366481,0.35801910276635135,0.3579731880050176,0.3579589423022301,0.3703758644582648,0.3705017321832349,0.3704015974554814,0.37027212790824743,0.37034150409778616,0.3705120451021272,0.37044030056659233,0.37051339116658666,0.3706029236711204,0.3704743661301873,0.3705104483589743,0.3705583755989717,0.3853149186056796,0.3852406049823857,0.40356848471887274,0.4033981173453408,0.4033458599287883,0.40336017758720427,0.38546690212430307,0.38536028334467703,0.38524331657193567,0.3853061498868106,0.3851883286015184,0.385007266553892,0.384843278126111,0.3847491647237014,0.3848817928976119,0.4030668717348862,0.3851756300876389,0.3852783761232468,0.38539958538037977,0.3853359917026958,0.3851972388456821,0.38522590693566927,0.38523946214585164,0.3853417460446546,0.3853215521909207,0.3852956929280173,0.38533746066548435,0.38553222146657606,0.38554050991380057,0.38545880585111963,0.3853785247871713,0.38552498227860427,0.3856277083487125,0.38564906301140073,0.38548189381545317,0.38598277982941137,0.38603602443683205,0.3712221903377745,0.3584623107729441,0.3584804235244306,0.3585077259636779,0.3585918830201364,0.35862559145563716,0.35862839689223086,0.35860543430733716,0.35854779181906393,0.3584144991847529,0.3584364310487804,0.3584528791068414,0.35847543157889,0.3584270202135767,0.3584414706526429,0.35841924298863054,0.358377403942321,0.35847940770866615,0.3584923063585271,0.3711627490080963,0.3582578824865246,0.35829613401794697,0.35830972878439427,0.3583099600882346,0.3583043975750219,0.35831473960860183,0.3579816935109314,0.35784323654809197,0.3578273765123254,0.37045322896391925,0.3703632691277673,0.3703836254462927,0.37026816142582497,0.37037250899123136,0.3702771827077832,0.370345041048804,0.370307814475136,0.3703836598359026,0.3703626111735316,0.3702925039996303,0.3702036656599995,0.37009637164959636,0.37022711076631226,0.370144727584186,0.37015501901950676,0.3701414997752086,0.35731487294350034,0.3574310511274954,0.35736248452592645,0.35724242155080765,0.357271754884141,0.37000394706858375,0.36991439725388814,0.3699851876674935,0.3700179389623772,0.3700159924118215,0.3698747586932956,0.3699500445606659,0.369888267494918,0.36989138774870095,0.3699719891907644,0.3698430044069342,0.3698979674303791,0.3572895852551894,0.3573263377546799,0.35732298343429514,0.3574647444358707,0.35750538714596347,0.35739134775164694,0.35724575619932963,0.3701187990041659,0.37005017968326975,0.3700696408098747,0.3701265299972824,0.3701689199305157,0.37017316815132434,0.3704017310002989,0.37049870192479367,0.37050450164559273,0.3706277404819286,0.3705931526138772,0.3705230370704214,0.37052323142398,0.37046276917037374,0.3704987099731242,0.3704397848281198,0.3704236684465061,0.370294716563015,0.37033423644740215,0.35801182350452976,0.3579683047991246,0.3579827010487737,0.35787154366425916,0.35790674727705035,0.357926569823143,0.35794150202327407,0.37083194073631903,0.37106425557659506,0.3711037709578484,0.37114217016776907,0.38596509750971725,0.3859552256943485,0.3859063130664889,0.385704181307616,0.3856164247859167,0.3855315563742117,0.38558040797159765,0.3856129306696731,0.38584360122234984,0.385893649906159,0.3858730441113342,0.38601523159659296,0.38595742389391663,0.40392808924467616,0.40390580562791356,0.4037818461807481,0.4036612070681975,0.4035055315523912,0.40370492262931124,0.40375063981723935,0.4038252594667253,0.4040443103966724,0.40405983441997995,0.4042115397722877,0.4041038909005104,0.40412525898481283,0.40409569127484346,0.40394816786286225,0.4039200915081375,0.403717075115642,0.40395594440296334,0.40385017946757096,0.40399988866572856,0.4039348385988422,0.385861475621127,0.38598563065958175,0.3859196711476649,0.3860867209959626,0.3860743579103236,0.4035314155775603,0.4036908991759485,0.40396183912112194,0.40419868242642765,0.4043186291267128,0.40423543112801474,0.40406434466088276,0.40397578013262025,0.40416933508299446,0.4041627088261919,0.404169087610221,0.40425508103784047,0.4041827043493017,0.4042751853474154,0.4043038317997865,0.4038662745949638,0.4038421108478397,0.403908825438907,0.4036889357490533,0.4036092701277674,0.4037075439546209,0.40355294437227096,0.4033504838258618,0.40346292058849104,0.4034134148784887,0.40345030880827737,0.4035628930523345,0.4034696081630665,0.403570226278708,0.40345438625824626,0.4036726791947096,0.4035598066638124,0.4035327600300785,0.40351977199734945,0.4033130944785925,0.40349345020430877,0.40360927160683524,0.4035495256528615,0.3861904677793581,0.38628120212124933,0.3862687122944021,0.3862595399147678,0.386223647422908,0.3861036177310208,0.3861887162329448
